name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,shot_key
Marc Gasol,Memphis Grizzlies,2/1/18,2017,3206,1610612763,400975507,2,1,24,0,Turnaround Jump Shot,2PT Field Goal,7,Detroit Pistons,43,66,4009755072124
Kristaps Porzingis,New York Knicks,11/7/17,2017,3102531,1610612752,400974903,3,5,45,1,Turnaround Jump Shot,2PT Field Goal,9,Charlotte Hornets,-67,72,4009749033545
Giannis Antetokounmpo,Milwaukee Bucks,11/7/17,2017,3032977,1610612749,400974900,1,7,15,0,Turnaround Jump Shot,2PT Field Goal,6,Cleveland Cavaliers,5,66,4009749001715
LaMarcus Aldridge,San Antonio Spurs,11/7/17,2017,2983,1610612759,400974905,3,7,49,0,Turnaround Jump Shot,2PT Field Goal,11,Los Angeles Clippers,-96,62,4009749053749
DeMar DeRozan,Toronto Raptors,11/1/17,2017,3978,1610612761,400974865,1,11,43,0,Turnaround Jump Shot,2PT Field Goal,13,Denver Nuggets,-57,119,40097486511143
LaMarcus Aldridge,San Antonio Spurs,12/4/17,2017,2983,1610612759,400975099,3,5,1,0,Turnaround Jump Shot,2PT Field Goal,16,Detroit Pistons,-105,126,400975099351
Pau Gasol,San Antonio Spurs,11/10/17,2017,996,1610612759,400974924,2,9,0,0,Turnaround Jump Shot,2PT Field Goal,10,Milwaukee Bucks,44,91,400974924290
Kevin Durant,Golden State Warriors,12/22/17,2017,3202,1610612744,400975230,3,3,46,0,Turnaround Jump Shot,2PT Field Goal,15,Los Angeles Lakers,106,110,4009752303346
LaMarcus Aldridge,San Antonio Spurs,2/1/18,2017,2983,1610612759,400975510,1,5,33,0,Turnaround Jump Shot,2PT Field Goal,11,Houston Rockets,107,28,4009755101533
DeMar DeRozan,Toronto Raptors,11/7/17,2017,3978,1610612761,400974904,4,0,20,1,Turnaround Jump Shot,2PT Field Goal,12,Chicago Bulls,54,108,4009749044020
Marc Gasol,Memphis Grizzlies,2/1/18,2017,3206,1610612763,400975507,3,3,34,0,Turnaround Jump Shot,2PT Field Goal,7,Detroit Pistons,-50,53,4009755073334
LaMarcus Aldridge,San Antonio Spurs,2/1/18,2017,2983,1610612759,400975510,1,3,20,1,Turnaround Jump Shot,2PT Field Goal,9,Houston Rockets,-13,97,4009755101320
Arron Afflalo,Orlando Magic,10/27/17,2017,3187,1610612753,400974822,4,5,29,0,Turnaround Jump Shot,2PT Field Goal,13,San Antonio Spurs,-103,82,4009748224529
DeMar DeRozan,Toronto Raptors,2/1/18,2017,3978,1610612761,400975508,2,4,0,0,Turnaround Jump Shot,2PT Field Goal,15,Washington Wizards,-44,148,400975508240
DeMar DeRozan,Toronto Raptors,12/17/17,2017,3978,1610612761,400975188,1,3,4,1,Turnaround Jump Shot,2PT Field Goal,11,Sacramento Kings,-73,85,400975188134
LaMarcus Aldridge,San Antonio Spurs,11/7/17,2017,2983,1610612759,400974905,2,2,59,0,Turnaround Jump Shot,2PT Field Goal,19,Los Angeles Clippers,-157,117,4009749052259
Carmelo Anthony,Oklahoma City Thunder,2/1/18,2017,1975,1610612760,400975511,1,9,42,1,Turnaround Jump Shot,2PT Field Goal,10,Denver Nuggets,-90,45,4009755111942
Kristaps Porzingis,New York Knicks,1/14/18,2017,3102531,1610612752,400975381,1,10,22,1,Turnaround Jump Shot,2PT Field Goal,15,New Orleans Pelicans,93,125,40097538111022
DeMar DeRozan,Toronto Raptors,1/1/18,2017,3978,1610612761,400975292,1,6,6,0,Turnaround Jump Shot,2PT Field Goal,14,Milwaukee Bucks,112,85,400975292166
LeBron James,Cleveland Cavaliers,11/7/17,2017,1966,1610612739,400974900,4,4,9,0,Turnaround Jump Shot,2PT Field Goal,7,Milwaukee Bucks,62,45,400974900449
LaMarcus Aldridge,San Antonio Spurs,11/7/17,2017,2983,1610612759,400974905,3,9,31,1,Turnaround Jump Shot,2PT Field Goal,9,Los Angeles Clippers,-95,11,4009749053931
LaMarcus Aldridge,San Antonio Spurs,11/7/17,2017,2983,1610612759,400974905,1,5,0,0,Turnaround Jump Shot,2PT Field Goal,12,Los Angeles Clippers,-101,70,400974905150
LeBron James,Cleveland Cavaliers,12/17/17,2017,1966,1610612739,400975191,1,6,40,0,Turnaround Jump Shot,2PT Field Goal,2,Washington Wizards,1,21,4009751911640
LaMarcus Aldridge,San Antonio Spurs,12/28/17,2017,2983,1610612759,400975265,1,4,33,1,Turnaround Jump Shot,2PT Field Goal,7,New York Knicks,78,-9,4009752651433
Goran Dragic,Miami Heat,3/29/18,2017,3423,1610612748,400975871,2,5,50,1,Turnaround Jump Shot,2PT Field Goal,8,Chicago Bulls,-32,82,4009758712550
LeBron James,Cleveland Cavaliers,12/17/17,2017,1966,1610612739,400975191,1,10,52,1,Turnaround Jump Shot,2PT Field Goal,3,Washington Wizards,-14,30,40097519111052
LaMarcus Aldridge,San Antonio Spurs,11/7/17,2017,2983,1610612759,400974905,1,6,55,0,Turnaround Jump Shot,2PT Field Goal,9,Los Angeles Clippers,-89,37,4009749051655
DeMar DeRozan,Toronto Raptors,12/17/17,2017,3978,1610612761,400975188,2,5,17,1,Turnaround Jump Shot,2PT Field Goal,12,Sacramento Kings,123,11,4009751882517
Kristaps Porzingis,New York Knicks,12/28/17,2017,3102531,1610612752,400975265,3,9,54,1,Turnaround Jump Shot,2PT Field Goal,13,San Antonio Spurs,-132,6,4009752653954
Stephen Curry,Golden State Warriors,1/23/18,2017,3975,1610612744,400975445,2,2,15,0,Turnaround Jump Shot,2PT Field Goal,7,New York Knicks,-9,73,4009754452215
DeMar DeRozan,Toronto Raptors,12/1/17,2017,3978,1610612761,400975070,2,2,17,0,Turnaround Jump Shot,2PT Field Goal,13,Indiana Pacers,-138,-3,4009750702217
LaMarcus Aldridge,San Antonio Spurs,11/2/17,2017,2983,1610612759,400974868,3,5,2,1,Turnaround Jump Shot,2PT Field Goal,17,Golden State Warriors,-91,152,400974868352
Carmelo Anthony,Oklahoma City Thunder,12/31/17,2017,0,1610612760,0,1,7,6,0,Turnaround Jump Shot,2PT Field Goal,11,Dallas Mavericks,109,16,0176
DeMarcus Cousins,New Orleans Pelicans,11/1/17,2017,4258,1610612740,400974864,1,10,7,0,Turnaround Jump Shot,2PT Field Goal,18,Minnesota Timberwolves,-115,148,4009748641107
DeMar DeRozan,Toronto Raptors,12/23/17,2017,3978,1610612761,400975231,1,11,25,1,Turnaround Jump Shot,2PT Field Goal,17,Philadelphia 76ers,103,143,40097523111125
Arron Afflalo,Orlando Magic,3/20/18,2017,3187,1610612753,400975804,3,10,11,0,Turnaround Jump Shot,2PT Field Goal,10,Toronto Raptors,109,-8,40097580431011
Kyle Lowry,Toronto Raptors,12/13/17,2017,3012,1610612761,400975162,4,5,19,0,Turnaround Jump Shot,2PT Field Goal,11,Phoenix Suns,0,118,4009751624519
LaMarcus Aldridge,San Antonio Spurs,3/29/18,2017,2983,1610612759,400975872,3,5,12,0,Turnaround Jump Shot,2PT Field Goal,13,Oklahoma City Thunder,-125,53,4009758723512
LaMarcus Aldridge,San Antonio Spurs,11/29/17,2017,2983,1610612759,400975062,1,10,19,1,Turnaround Jump Shot,2PT Field Goal,11,Memphis Grizzlies,-101,59,40097506211019
Marc Gasol,Memphis Grizzlies,11/29/17,2017,3206,1610612763,400975062,1,10,39,0,Turnaround Jump Shot,2PT Field Goal,14,San Antonio Spurs,12,141,40097506211039
Kyle Lowry,Toronto Raptors,11/29/17,2017,3012,1610612761,400975058,1,7,29,0,Turnaround Jump Shot,2PT Field Goal,11,Charlotte Hornets,82,78,4009750581729
Arron Afflalo,Orlando Magic,12/22/17,2017,3187,1610612753,400975223,1,2,55,0,Turnaround Jump Shot,2PT Field Goal,7,New Orleans Pelicans,47,61,4009752231255
Kristaps Porzingis,New York Knicks,12/22/17,2017,3102531,1610612752,400975222,4,6,33,0,Turnaround Jump Shot,2PT Field Goal,15,Detroit Pistons,-132,88,4009752224633
LaMarcus Aldridge,San Antonio Spurs,11/20/17,2017,2983,1610612759,400975001,1,11,38,0,Turnaround Jump Shot,2PT Field Goal,13,Atlanta Hawks,-128,42,40097500111138
Pau Gasol,San Antonio Spurs,11/20/17,2017,996,1610612759,400975001,2,7,29,0,Turnaround Jump Shot,2PT Field Goal,5,Atlanta Hawks,0,58,4009750012729
LaMarcus Aldridge,San Antonio Spurs,11/29/17,2017,2983,1610612759,400975062,1,2,56,0,Turnaround Jump Shot,2PT Field Goal,15,Memphis Grizzlies,-142,58,4009750621256
LeBron James,Cleveland Cavaliers,1/18/18,2017,1966,1610612739,400975410,3,3,48,0,Turnaround Jump Shot,2PT Field Goal,13,Orlando Magic,132,-2,4009754103348
Pau Gasol,San Antonio Spurs,11/29/17,2017,996,1610612759,400975062,3,1,18,0,Turnaround Jump Shot,2PT Field Goal,11,Memphis Grizzlies,-111,32,4009750623118
Aaron Gordon,Orlando Magic,11/29/17,2017,3064290,1610612753,400975055,1,5,17,1,Turnaround Jump Shot,2PT Field Goal,7,Oklahoma City Thunder,-5,78,4009750551517
Arron Afflalo,Orlando Magic,3/20/18,2017,3187,1610612753,400975804,1,10,14,1,Turnaround Jump Shot,2PT Field Goal,13,Toronto Raptors,-102,88,40097580411014
LaMarcus Aldridge,San Antonio Spurs,11/29/17,2017,2983,1610612759,400975062,3,5,19,1,Turnaround Jump Shot,2PT Field Goal,13,Memphis Grizzlies,-131,-7,4009750623519
Marc Gasol,Memphis Grizzlies,11/20/17,2017,3206,1610612763,400974997,1,5,44,1,Turnaround Jump Shot,2PT Field Goal,11,Portland Trail Blazers,-54,107,4009749971544
LaMarcus Aldridge,San Antonio Spurs,1/23/18,2017,2983,1610612759,400975444,1,1,11,1,Turnaround Jump Shot,2PT Field Goal,15,Cleveland Cavaliers,-107,109,4009754441111
LaMarcus Aldridge,San Antonio Spurs,1/23/18,2017,2983,1610612759,400975444,1,0,41,1,Turnaround Jump Shot,2PT Field Goal,12,Cleveland Cavaliers,-116,54,4009754441041
Aaron Gordon,Orlando Magic,11/29/17,2017,3064290,1610612753,400975055,1,9,56,0,Turnaround Jump Shot,2PT Field Goal,19,Oklahoma City Thunder,20,190,4009750551956
Marc Gasol,Memphis Grizzlies,11/20/17,2017,3206,1610612763,400974997,1,9,24,0,Turnaround Jump Shot,2PT Field Goal,12,Portland Trail Blazers,-61,113,4009749971924
LeBron James,Cleveland Cavaliers,11/20/17,2017,1966,1610612739,400974993,1,3,55,1,Turnaround Jump Shot,2PT Field Goal,13,Detroit Pistons,-95,95,4009749931355
DeMar DeRozan,Toronto Raptors,11/5/17,2017,3978,1610612761,400974890,2,0,3,1,Turnaround Jump Shot,2PT Field Goal,7,Washington Wizards,-34,69,400974890203
Steven Adams,Oklahoma City Thunder,12/29/17,2017,2991235,1610612760,400975272,3,5,22,0,Turnaround Jump Shot,2PT Field Goal,4,Milwaukee Bucks,-13,42,4009752723522
DeMar DeRozan,Toronto Raptors,11/19/17,2017,3978,1610612761,400974988,2,0,7,0,Turnaround Jump Shot,2PT Field Goal,16,Washington Wizards,105,133,400974988207
Channing Frye,Cleveland Cavaliers,11/20/17,2017,2754,1610612739,400974993,2,8,49,1,Turnaround Jump Shot,2PT Field Goal,12,Detroit Pistons,90,85,4009749932849
DeMarcus Cousins,New Orleans Pelicans,11/29/17,2017,4258,1610612740,400975060,1,10,18,0,Turnaround Jump Shot,2PT Field Goal,3,Minnesota Timberwolves,8,32,40097506011018
Carmelo Anthony,Oklahoma City Thunder,11/17/17,2017,1975,1610612760,400974974,4,1,45,0,Turnaround Jump Shot,2PT Field Goal,19,San Antonio Spurs,-147,134,4009749744145
Kristaps Porzingis,New York Knicks,11/15/17,2017,0,1610612752,0,1,10,49,0,Turnaround Jump Shot,2PT Field Goal,9,Utah Jazz,84,51,011049
Marc Gasol,Memphis Grizzlies,11/20/17,2017,3206,1610612763,400974997,2,2,40,0,Turnaround Jump Shot,2PT Field Goal,4,Portland Trail Blazers,-20,38,4009749972240
Kevin Durant,Golden State Warriors,2/24/18,2017,3202,1610612744,400975633,1,4,35,0,Turnaround Jump Shot,2PT Field Goal,5,Oklahoma City Thunder,-30,42,4009756331435
Giannis Antetokounmpo,Milwaukee Bucks,11/20/17,2017,3032977,1610612749,400974998,3,2,29,1,Turnaround Jump Shot,2PT Field Goal,8,Washington Wizards,29,80,4009749983229
LaMarcus Aldridge,San Antonio Spurs,1/23/18,2017,2983,1610612759,400975444,3,7,2,0,Turnaround Jump Shot,2PT Field Goal,10,Cleveland Cavaliers,-105,-13,400975444372
LaMarcus Aldridge,San Antonio Spurs,11/20/17,2017,2983,1610612759,400975001,4,5,31,0,Turnaround Jump Shot,2PT Field Goal,13,Atlanta Hawks,-101,95,4009750014531
LaMarcus Aldridge,San Antonio Spurs,11/17/17,2017,2983,1610612759,400974974,3,3,14,1,Turnaround Jump Shot,2PT Field Goal,10,Oklahoma City Thunder,-53,89,4009749743314
LaMarcus Aldridge,San Antonio Spurs,11/29/17,2017,2983,1610612759,400975062,4,3,35,1,Turnaround Jump Shot,2PT Field Goal,14,Memphis Grizzlies,-123,77,4009750624335
LaMarcus Aldridge,San Antonio Spurs,11/20/17,2017,2983,1610612759,400975001,4,8,28,0,Turnaround Jump Shot,2PT Field Goal,12,Atlanta Hawks,-76,105,4009750014828
Kentavious CaldwellPope,Los Angeles Lakers,11/2/17,2017,2581018,1610612747,400974869,4,0,16,1,Turnaround Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-177,181,4009748694016
DeMar DeRozan,Toronto Raptors,1/19/18,2017,3978,1610612761,400975413,4,6,7,1,Turnaround Jump Shot,2PT Field Goal,13,San Antonio Spurs,-107,83,400975413467
Kentavious CaldwellPope,Los Angeles Lakers,11/29/17,2017,2581018,1610612747,400975063,1,10,6,0,Turnaround Jump Shot,2PT Field Goal,11,Golden State Warriors,-9,117,4009750631106
LaMarcus Aldridge,San Antonio Spurs,10/18/17,2017,2983,1610612759,400974440,3,5,2,1,Turnaround Jump Shot,2PT Field Goal,8,Minnesota Timberwolves,-81,37,400974440352
Kristaps Porzingis,New York Knicks,11/13/17,2017,3102531,1610612752,400974944,3,6,23,0,Turnaround Jump Shot,2PT Field Goal,14,Cleveland Cavaliers,-86,119,4009749443623
Kristaps Porzingis,New York Knicks,11/20/17,2017,3102531,1610612752,400974996,1,7,21,1,Turnaround Jump Shot,2PT Field Goal,14,Los Angeles Clippers,-100,100,4009749961721
Marc Gasol,Memphis Grizzlies,11/29/17,2017,3206,1610612763,400975062,3,10,14,0,Turnaround Jump Shot,2PT Field Goal,9,San Antonio Spurs,21,92,40097506231014
Giannis Antetokounmpo,Milwaukee Bucks,10/18/17,2017,3032977,1610612749,400974703,2,8,19,0,Turnaround Jump Shot,2PT Field Goal,6,Boston Celtics,22,61,4009747032819
Kyle Lowry,Toronto Raptors,11/29/17,2017,3012,1610612761,400975058,2,5,12,1,Turnaround Jump Shot,2PT Field Goal,18,Charlotte Hornets,55,173,4009750582512
Marc Gasol,Memphis Grizzlies,11/4/17,2017,3206,1610612763,400974882,1,11,40,1,Turnaround Jump Shot,2PT Field Goal,11,Los Angeles Clippers,-101,46,40097488211140
LaMarcus Aldridge,San Antonio Spurs,11/20/17,2017,2983,1610612759,400975001,1,2,4,0,Turnaround Jump Shot,2PT Field Goal,13,Atlanta Hawks,-118,74,400975001124
LaMarcus Aldridge,San Antonio Spurs,12/4/17,2017,2983,1610612759,400975099,2,0,34,1,Turnaround Jump Shot,2PT Field Goal,15,Detroit Pistons,-131,79,4009750992034
LaMarcus Aldridge,San Antonio Spurs,10/25/17,2017,2983,1610612759,400974810,4,4,34,1,Turnaround Jump Shot,2PT Field Goal,14,Miami Heat,-114,94,4009748104434
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,1,1,23,0,Turnaround Jump Shot,3PT Field Goal,25,Philadelphia 76ers,-112,232,4009758191123
LaMarcus Aldridge,San Antonio Spurs,11/10/17,2017,2983,1610612759,400974924,3,8,33,0,Turnaround Jump Shot,2PT Field Goal,8,Milwaukee Bucks,-66,48,4009749243833
LaMarcus Aldridge,San Antonio Spurs,10/18/17,2017,2983,1610612759,400974440,4,0,10,1,Turnaround Jump Shot,2PT Field Goal,8,Minnesota Timberwolves,82,35,4009744404010
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,3,7,3,0,Turnaround Jump Shot,2PT Field Goal,16,Philadelphia 76ers,-73,144,400975819373
Kristaps Porzingis,New York Knicks,1/31/18,2017,3102531,1610612752,400975504,1,10,16,1,Turnaround Jump Shot,2PT Field Goal,16,Boston Celtics,-98,136,40097550411016
Goran Dragic,Miami Heat,1/31/18,2017,3423,1610612748,400975503,1,5,42,1,Turnaround Jump Shot,2PT Field Goal,12,Cleveland Cavaliers,121,13,4009755031542
Carmelo Anthony,Oklahoma City Thunder,11/29/17,2017,1975,1610612760,400975055,1,4,55,0,Turnaround Jump Shot,2PT Field Goal,15,Orlando Magic,144,62,4009750551455
Aaron Gordon,Orlando Magic,3/22/18,2017,3064290,1610612753,400975819,1,7,5,1,Turnaround Jump Shot,2PT Field Goal,11,Philadelphia 76ers,-31,110,400975819175
LaMarcus Aldridge,San Antonio Spurs,3/21/18,2017,2983,1610612759,0,4,5,39,1,Turnaround Jump Shot,2PT Field Goal,9,Washington Wizards,-89,26,04539
Kristaps Porzingis,New York Knicks,12/22/17,2017,3102531,1610612752,400975222,3,4,45,0,Turnaround Jump Shot,2PT Field Goal,10,Detroit Pistons,48,94,4009752223445
James Harden,Houston Rockets,10/25/17,2017,3992,1610612745,400974808,1,8,9,1,Turnaround Jump Shot,2PT Field Goal,14,Philadelphia 76ers,-24,143,400974808189
DeMar DeRozan,Toronto Raptors,1/26/18,2017,3978,1610612761,400975462,3,1,12,0,Turnaround Jump Shot,2PT Field Goal,13,Utah Jazz,-133,-4,4009754623112
Kristaps Porzingis,New York Knicks,1/31/18,2017,3102531,1610612752,400975504,1,6,5,0,Turnaround Jump Shot,2PT Field Goal,8,Boston Celtics,-57,59,400975504165
DeMar DeRozan,Toronto Raptors,4/6/18,2017,3978,1610612761,400975933,1,3,59,0,Turnaround Jump Shot,2PT Field Goal,17,Indiana Pacers,-165,49,4009759331359
DeMarcus Cousins,New Orleans Pelicans,10/18/17,2017,4258,1610612740,400974704,4,2,11,1,Turnaround Jump Shot,2PT Field Goal,12,Memphis Grizzlies,52,111,4009747044211
Goran Dragic,Miami Heat,3/3/18,2017,3423,1610612748,400975684,1,9,59,0,Turnaround Jump Shot,2PT Field Goal,5,Detroit Pistons,-21,52,4009756841959
Giannis Antetokounmpo,Milwaukee Bucks,10/18/17,2017,3032977,1610612749,400974703,4,10,28,1,Turnaround Jump Shot,2PT Field Goal,5,Boston Celtics,19,49,40097470341028
LaMarcus Aldridge,San Antonio Spurs,10/18/17,2017,2983,1610612759,400974440,2,2,2,0,Turnaround Jump Shot,2PT Field Goal,14,Minnesota Timberwolves,-110,97,400974440222
DeMarcus Cousins,New Orleans Pelicans,10/18/17,2017,4258,1610612740,400974704,2,6,9,0,Turnaround Jump Shot,2PT Field Goal,1,Memphis Grizzlies,-13,13,400974704269
DeMar DeRozan,Toronto Raptors,2/2/18,2017,3978,1610612761,400975515,3,9,6,0,Turnaround Jump Shot,2PT Field Goal,13,Portland Trail Blazers,95,92,400975515396
Kristaps Porzingis,New York Knicks,1/17/18,2017,3102531,1610612752,400975404,4,1,54,0,Turnaround Jump Shot,2PT Field Goal,11,Memphis Grizzlies,-93,67,4009754044154
Carmelo Anthony,Oklahoma City Thunder,11/10/17,2017,1975,1610612760,400974923,4,6,33,1,Turnaround Jump Shot,2PT Field Goal,10,Los Angeles Clippers,-57,89,4009749234633
Kyle Lowry,Toronto Raptors,1/24/18,2017,3012,1610612761,400975451,3,2,17,0,Turnaround Jump Shot,2PT Field Goal,17,Atlanta Hawks,172,14,4009754513217
LeBron James,Cleveland Cavaliers,11/15/17,2017,0,1610612739,0,4,1,4,0,Turnaround Jump Shot,2PT Field Goal,12,Charlotte Hornets,124,16,0414
DeMar DeRozan,Toronto Raptors,1/24/18,2017,3978,1610612761,400975451,3,9,59,0,Turnaround Jump Shot,2PT Field Goal,15,Atlanta Hawks,111,115,4009754513959
Kristaps Porzingis,New York Knicks,10/30/17,2017,3102531,1610612752,400974845,2,0,4,1,Turnaround Jump Shot,2PT Field Goal,13,Denver Nuggets,136,28,400974845204
DeMar DeRozan,Toronto Raptors,11/15/17,2017,0,1610612761,0,3,4,22,1,Turnaround Jump Shot,2PT Field Goal,12,New Orleans Pelicans,11,127,03422
Marc Gasol,Memphis Grizzlies,3/30/18,2017,3206,1610612763,400975881,2,4,33,1,Turnaround Jump Shot,2PT Field Goal,15,Utah Jazz,-127,94,4009758812433
DeMar DeRozan,Toronto Raptors,10/30/17,2017,3978,1610612761,400974850,2,4,42,1,Turnaround Jump Shot,2PT Field Goal,17,Portland Trail Blazers,-150,96,4009748502442
Goran Dragic,Miami Heat,2/2/18,2017,3423,1610612748,400975516,2,5,43,0,Turnaround Jump Shot,2PT Field Goal,10,Philadelphia 76ers,-8,102,4009755162543
Kristaps Porzingis,New York Knicks,11/15/17,2017,0,1610612752,0,2,5,20,0,Turnaround Jump Shot,2PT Field Goal,13,Utah Jazz,-91,98,02520
Carmelo Anthony,Oklahoma City Thunder,2/2/18,2017,1975,1610612760,400975518,3,2,12,0,Turnaround Jump Shot,2PT Field Goal,11,New Orleans Pelicans,-92,70,4009755183212
LaMarcus Aldridge,San Antonio Spurs,1/2/18,2017,2983,1610612759,400975296,1,6,47,0,Turnaround Jump Shot,2PT Field Goal,10,New York Knicks,-100,28,4009752961647
Giannis Antetokounmpo,Milwaukee Bucks,10/20/17,2017,3032977,1610612749,400974443,2,4,11,0,Turnaround Jump Shot,2PT Field Goal,9,Cleveland Cavaliers,-98,-5,4009744432411
DeMar DeRozan,Toronto Raptors,2/2/18,2017,3978,1610612761,400975515,1,9,56,0,Turnaround Jump Shot,2PT Field Goal,9,Portland Trail Blazers,96,0,4009755151956
Kristaps Porzingis,New York Knicks,2/2/18,2017,3102531,1610612752,400975517,4,9,20,0,Turnaround Jump Shot,2PT Field Goal,4,Milwaukee Bucks,-49,4,4009755174920
Kristaps Porzingis,New York Knicks,11/1/17,2017,3102531,1610612752,400974862,2,5,36,0,Turnaround Jump Shot,2PT Field Goal,13,Houston Rockets,90,97,4009748622536
Kristaps Porzingis,New York Knicks,11/1/17,2017,3102531,1610612752,400974862,1,3,11,1,Turnaround Jump Shot,2PT Field Goal,13,Houston Rockets,-50,120,4009748621311
DeMar DeRozan,Toronto Raptors,11/1/17,2017,3978,1610612761,400974865,1,6,8,0,Turnaround Jump Shot,2PT Field Goal,13,Denver Nuggets,-119,56,400974865168
Kyle Lowry,Toronto Raptors,4/6/18,2017,3012,1610612761,400975933,3,10,47,0,Turnaround Jump Shot,3PT Field Goal,31,Indiana Pacers,174,260,40097593331047
Giannis Antetokounmpo,Milwaukee Bucks,11/10/17,2017,3032977,1610612749,400974924,2,4,36,0,Turnaround Jump Shot,2PT Field Goal,8,San Antonio Spurs,6,89,4009749242436
Kyle Lowry,Toronto Raptors,2/2/18,2017,3012,1610612761,400975515,1,11,0,0,Turnaround Jump Shot,2PT Field Goal,14,Portland Trail Blazers,89,120,4009755151110
LeBron James,Cleveland Cavaliers,3/30/18,2017,1966,1610612739,400975877,3,8,31,0,Turnaround Jump Shot,2PT Field Goal,6,New Orleans Pelicans,28,61,4009758773831
LaMarcus Aldridge,San Antonio Spurs,11/15/17,2017,0,1610612759,0,3,9,21,1,Turnaround Jump Shot,2PT Field Goal,14,Minnesota Timberwolves,-141,10,03921
Kristaps Porzingis,New York Knicks,2/2/18,2017,3102531,1610612752,400975517,3,10,34,0,Turnaround Jump Shot,2PT Field Goal,12,Milwaukee Bucks,57,107,40097551731034
Kentavious CaldwellPope,Los Angeles Lakers,3/3/18,2017,2581018,1610612747,400975686,4,3,6,0,Turnaround Jump Shot,2PT Field Goal,16,San Antonio Spurs,125,100,400975686436
